comp_action_id,employee_id,effective_date,action_type,previous_base_salary,new_base_salary,bonus_target_pct,equity_grant_cad,department_id,role_id
CMP-000272,EMP-00128,2024-05-07,Hire,118000,138000,0.1,27600,DPT-009,ROL-008
CMP-000273,EMP-00129,2023-06-12,Hire,190000,217000,0.2,217000,DPT-022,ROL-030
CMP-000274,EMP-00129,2024-01-09,Annual Adjustment,217000,228414,0.2,0,DPT-022,ROL-030
CMP-000275,EMP-00130,2021-10-10,Hire,162000,183000,0.2,183000,DPT-005,ROL-025
CMP-000276,EMP-00130,2022-04-12,Promotion,183000,210723,0.2,0,DPT-005,ROL-025
CMP-000277,EMP-00131,2022-05-12,Hire,83000,96000,0.1,19200,DPT-017,ROL-016
CMP-000278,EMP-00131,2023-03-07,Equity Refresh,96000,96000,0.1,24113,DPT-017,ROL-016
CMP-000279,EMP-00132,2024-09-17,Hire,111000,126000,0.1,25200,DPT-004,ROL-003
CMP-000280,EMP-00132,2025-06-30,Equity Refresh,126000,126000,0.1,30194,DPT-004,ROL-003
CMP-000281,EMP-00133,2024-09-11,Hire,100000,112000,0.1,22400,DPT-001,ROL-002
CMP-000282,EMP-00133,2025-09-15,Annual Adjustment,112000,117980,0.1,0,DPT-001,ROL-002
CMP-000283,EMP-00134,2024-12-12,Hire,205000,239000,0.2,239000,DPT-006,ROL-028
CMP-000284,EMP-00134,2025-12-12,Annual Adjustment,239000,246681,0.2,0,DPT-006,ROL-028
CMP-000285,EMP-00135,2021-11-23,Hire,140000,164000,0.1,82000,DPT-001,ROL-004
CMP-000286,EMP-00135,2022-09-08,Equity Refresh,164000,164000,0.1,83595,DPT-001,ROL-004
CMP-000287,EMP-00135,2023-08-05,Annual Adjustment,164000,168975,0.1,0,DPT-001,ROL-004
CMP-000288,EMP-00135,2025-06-18,Termination,164000,0,0,0,DPT-001,ROL-004
CMP-000289,EMP-00136,2025-08-20,Hire,87000,102000,0.1,20400,DPT-001,ROL-002
CMP-000290,EMP-00137,2025-05-31,Hire,100000,111000,0.1,22200,DPT-013,ROL-011
CMP-000291,EMP-00137,2025-12-04,Equity Refresh,111000,111000,0.1,23890,DPT-013,ROL-011
CMP-000292,EMP-00138,2024-10-01,Hire,78000,86000,0.1,17200,DPT-022,ROL-022
CMP-000293,EMP-00138,2025-09-09,Annual Adjustment,86000,88308,0.1,0,DPT-022,ROL-022
CMP-000294,EMP-00139,2024-06-12,Hire,94000,103000,0.1,20600,DPT-009,ROL-020
CMP-000295,EMP-00139,2025-01-01,Annual Adjustment,103000,107678,0.1,0,DPT-009,ROL-020
CMP-000296,EMP-00139,2026-01-26,Termination,103000,0,0,0,DPT-009,ROL-020
CMP-000297,EMP-00140,2024-06-18,Hire,108000,123000,0.1,24600,DPT-017,ROL-017
CMP-000298,EMP-00140,2025-05-16,Annual Adjustment,123000,129469,0.1,0,DPT-017,ROL-017
CMP-000299,EMP-00140,2025-06-21,Termination,123000,0,0,0,DPT-017,ROL-017
CMP-000300,EMP-00141,2025-09-21,Hire,76000,85000,0.1,17000,DPT-007,ROL-001
CMP-000301,EMP-00141,2026-04-11,Annual Adjustment,85000,89271,0.1,0,DPT-007,ROL-001
CMP-000302,EMP-00142,2024-10-02,Hire,96000,108000,0.1,21600,DPT-004,ROL-002
CMP-000303,EMP-00142,2025-05-07,Promotion,108000,122556,0.1,0,DPT-004,ROL-002
CMP-000304,EMP-00143,2024-02-24,Hire,114000,129000,0.1,25800,DPT-009,ROL-021
CMP-000305,EMP-00143,2025-03-15,Annual Adjustment,129000,135522,0.1,0,DPT-009,ROL-021
CMP-000306,EMP-00143,2026-01-11,Annual Adjustment,129000,133540,0.1,0,DPT-009,ROL-021
CMP-000307,EMP-00143,2026-04-04,Termination,129000,0,0,0,DPT-009,ROL-021
CMP-000308,EMP-00144,2025-07-10,Hire,90000,98000,0.1,19600,DPT-009,ROL-007
CMP-000309,EMP-00144,2026-02-17,Annual Adjustment,98000,103815,0.1,0,DPT-009,ROL-007
CMP-000310,EMP-00145,2024-08-15,Hire,99000,112000,0.1,22400,DPT-009,ROL-020
CMP-000311,EMP-00145,2025-04-29,Promotion,112000,134855,0.1,0,DPT-009,ROL-020
CMP-000312,EMP-00145,2025-06-11,Termination,112000,0,0,0,DPT-009,ROL-020
CMP-000313,EMP-00146,2025-09-05,Hire,210000,240000,0.2,240000,DPT-020,ROL-028
CMP-000314,EMP-00147,2025-08-26,Hire,96000,112000,0.1,22400,DPT-009,ROL-020
CMP-000315,EMP-00148,2024-04-16,Hire,96000,111000,0.1,22200,DPT-009,ROL-020
CMP-000316,EMP-00148,2025-05-07,Annual Adjustment,111000,116175,0.1,0,DPT-009,ROL-020
CMP-000317,EMP-00149,2024-05-29,Hire,82000,96000,0.1,19200,DPT-017,ROL-016
CMP-000318,EMP-00149,2025-01-10,Annual Adjustment,96000,100516,0.1,0,DPT-017,ROL-016
CMP-000319,EMP-00149,2025-11-17,Promotion,96000,113404,0.1,0,DPT-017,ROL-016
CMP-000320,EMP-00150,2022-09-20,Hire,174000,191000,0.2,191000,DPT-003,ROL-025
CMP-000321,EMP-00150,2023-09-25,Promotion,191000,224576,0.2,0,DPT-003,ROL-025
CMP-000322,EMP-00151,2025-03-24,Hire,75000,87000,0.1,17400,DPT-001,ROL-001
CMP-000323,EMP-00151,2026-01-02,Equity Refresh,87000,87000,0.1,18158,DPT-001,ROL-001
CMP-000324,EMP-00152,2023-03-17,Hire,91000,103000,0.1,20600,DPT-003,ROL-002
CMP-000325,EMP-00152,2024-04-10,Annual Adjustment,103000,108849,0.1,0,DPT-003,ROL-002
CMP-000326,EMP-00152,2025-01-12,Annual Adjustment,103000,105856,0.1,0,DPT-003,ROL-002
CMP-000327,EMP-00153,2022-05-23,Hire,225000,245000,0.2,245000,DPT-016,ROL-028
CMP-000328,EMP-00153,2023-02-12,Annual Adjustment,245000,257845,0.2,0,DPT-016,ROL-028
CMP-000329,EMP-00154,2021-05-08,Hire,180000,209000,0.1,104500,DPT-005,ROL-005
CMP-000330,EMP-00154,2022-02-20,Equity Refresh,209000,209000,0.1,124052,DPT-005,ROL-005
CMP-000331,EMP-00154,2023-03-08,Promotion,209000,254230,0.1,0,DPT-005,ROL-005
CMP-000332,EMP-00155,2023-10-27,Hire,180000,208000,0.2,208000,DPT-004,ROL-029
CMP-000333,EMP-00155,2024-05-17,Annual Adjustment,208000,219399,0.2,0,DPT-004,ROL-029
CMP-000334,EMP-00155,2024-11-20,Equity Refresh,208000,208000,0.2,231999,DPT-004,ROL-029
CMP-000335,EMP-00156,2023-12-12,Hire,116000,133000,0.1,26600,DPT-003,ROL-003
CMP-000336,EMP-00156,2025-01-10,Annual Adjustment,133000,136176,0.1,0,DPT-003,ROL-003
CMP-000337,EMP-00157,2021-01-15,Hire,174000,204000,0.1,102000,DPT-003,ROL-005
CMP-000338,EMP-00157,2021-09-21,Annual Adjustment,204000,208907,0.1,0,DPT-003,ROL-005
CMP-000339,EMP-00157,2022-05-10,Promotion,204000,238605,0.1,0,DPT-003,ROL-005
CMP-000340,EMP-00158,2024-06-02,Hire,98000,109000,0.1,21800,DPT-024,ROL-023
CMP-000341,EMP-00158,2025-05-03,Annual Adjustment,109000,112069,0.1,0,DPT-024,ROL-023
CMP-000342,EMP-00158,2026-03-20,Equity Refresh,109000,109000,0.1,20287,DPT-024,ROL-023
CMP-000343,EMP-00159,2023-11-28,Hire,96000,104000,0.1,20800,DPT-001,ROL-002
CMP-000344,EMP-00159,2024-11-03,Equity Refresh,104000,104000,0.1,20387,DPT-001,ROL-002
CMP-000345,EMP-00160,2024-09-24,Hire,115000,135000,0.1,27000,DPT-007,ROL-003
CMP-000346,EMP-00160,2025-06-03,Annual Adjustment,135000,142493,0.1,0,DPT-007,ROL-003
CMP-000347,EMP-00161,2025-09-21,Hire,156000,174000,0.1,87000,DPT-001,ROL-004
CMP-000348,EMP-00162,2025-03-13,Hire,103000,115000,0.1,23000,DPT-020,ROL-017
CMP-000349,EMP-00162,2026-01-28,Promotion,115000,137201,0.1,0,DPT-020,ROL-017
CMP-000350,EMP-00163,2021-07-11,Hire,167000,194000,0.1,97000,DPT-001,ROL-005
CMP-000351,EMP-00163,2022-03-04,Annual Adjustment,194000,200653,0.1,0,DPT-001,ROL-005
CMP-000352,EMP-00163,2023-03-05,Annual Adjustment,194000,199315,0.1,0,DPT-001,ROL-005
CMP-000353,EMP-00163,2024-01-28,Termination,194000,0,0,0,DPT-001,ROL-005
CMP-000354,EMP-00164,2024-10-09,Hire,95000,103000,0.1,20600,DPT-006,ROL-002
CMP-000355,EMP-00164,2025-06-01,Equity Refresh,103000,103000,0.1,11130,DPT-006,ROL-002
CMP-000356,EMP-00165,2025-01-28,Hire,73000,79000,0.1,15800,DPT-020,ROL-019
CMP-000357,EMP-00166,2024-11-26,Hire,189000,208000,0.2,208000,DPT-018,ROL-029
CMP-000358,EMP-00166,2025-10-21,Annual Adjustment,208000,215417,0.2,0,DPT-018,ROL-029
CMP-000359,EMP-00167,2025-04-08,Hire,121000,137000,0.1,27400,DPT-005,ROL-003
CMP-000360,EMP-00167,2025-12-26,Promotion,137000,155786,0.1,0,DPT-005,ROL-003
CMP-000361,EMP-00168,2025-03-19,Hire,156000,171000,0.1,85500,DPT-002,ROL-004
CMP-000362,EMP-00168,2025-12-22,Annual Adjustment,171000,175431,0.1,0,DPT-002,ROL-004
CMP-000363,EMP-00169,2023-05-06,Hire,105000,114000,0.1,22800,DPT-006,ROL-002
CMP-000364,EMP-00169,2024-01-13,Promotion,114000,127032,0.1,0,DPT-006,ROL-002
CMP-000365,EMP-00170,2025-07-27,Hire,150000,164000,0.1,82000,DPT-005,ROL-004
CMP-000366,EMP-00171,2024-10-28,Hire,89000,102000,0.1,20400,DPT-021,ROL-023
CMP-000367,EMP-00171,2025-08-25,Promotion,102000,112795,0.1,0,DPT-021,ROL-023
CMP-000368,EMP-00171,2026-04-01,Termination,102000,0,0,0,DPT-021,ROL-023
CMP-000369,EMP-00172,2023-10-26,Hire,69000,78000,0.1,15600,DPT-012,ROL-010
CMP-000370,EMP-00172,2024-05-20,Annual Adjustment,78000,82299,0.1,0,DPT-012,ROL-010
CMP-000371,EMP-00172,2026-04-28,Termination,78000,0,0,0,DPT-012,ROL-010
CMP-000372,EMP-00173,2023-09-03,Hire,96000,112000,0.1,22400,DPT-001,ROL-002
CMP-000373,EMP-00173,2024-03-26,Annual Adjustment,112000,115127,0.1,0,DPT-001,ROL-002
CMP-000374,EMP-00173,2024-07-01,Termination,112000,0,0,0,DPT-001,ROL-002
CMP-000375,EMP-00174,2024-04-05,Hire,100000,113000,0.1,22600,DPT-009,ROL-020
CMP-000376,EMP-00174,2025-05-14,Promotion,113000,125540,0.1,0,DPT-009,ROL-020
CMP-000377,EMP-00174,2025-11-26,Annual Adjustment,113000,115355,0.1,0,DPT-009,ROL-020
CMP-000378,EMP-00174,2026-02-28,Termination,113000,0,0,0,DPT-009,ROL-020
CMP-000379,EMP-00175,2025-08-06,Hire,152000,177000,0.2,177000,DPT-016,ROL-025
CMP-000380,EMP-00176,2025-01-17,Hire,99000,109000,0.1,21800,DPT-003,ROL-002
CMP-000381,EMP-00177,2024-07-07,Hire,190000,219000,0.2,219000,DPT-013,ROL-029
CMP-000382,EMP-00177,2025-01-16,Annual Adjustment,219000,230428,0.2,0,DPT-013,ROL-029
CMP-000383,EMP-00177,2026-03-09,Promotion,219000,245797,0.2,0,DPT-013,ROL-029
CMP-000384,EMP-00178,2023-07-20,Hire,75000,83000,0.1,16600,DPT-023,ROL-022
CMP-000385,EMP-00178,2024-05-16,Promotion,83000,97370,0.1,0,DPT-023,ROL-022
CMP-000386,EMP-00179,2025-08-27,Hire,179000,198000,0.2,198000,DPT-017,ROL-030
CMP-000387,EMP-00179,2026-03-01,Annual Adjustment,198000,207078,0.2,0,DPT-017,ROL-030
CMP-000388,EMP-00180,2025-06-05,Hire,97000,110000,0.1,22000,DPT-010,ROL-020
CMP-000389,EMP-00181,2024-07-28,Hire,100000,110000,0.1,22000,DPT-001,ROL-002
CMP-000390,EMP-00181,2025-07-07,Annual Adjustment,110000,112318,0.1,0,DPT-001,ROL-002
CMP-000391,EMP-00182,2022-07-05,Hire,223000,248000,0.2,248000,DPT-012,ROL-028
CMP-000392,EMP-00182,2023-07-14,Equity Refresh,248000,248000,0.2,190997,DPT-012,ROL-028
CMP-000393,EMP-00182,2025-04-13,Termination,248000,0,0,0,DPT-012,ROL-028
CMP-000394,EMP-00183,2022-02-11,Hire,127000,139000,0.1,27800,DPT-021,ROL-024
CMP-000395,EMP-00184,2024-10-24,Hire,150000,169000,0.1,84500,DPT-008,ROL-004
CMP-000396,EMP-00184,2025-10-02,Equity Refresh,169000,169000,0.1,124111,DPT-008,ROL-004
CMP-000397,EMP-00184,2026-05-12,Termination,169000,0,0,0,DPT-008,ROL-004
CMP-000398,EMP-00185,2022-11-10,Hire,73000,84000,0.1,16800,DPT-023,ROL-022
CMP-000399,EMP-00185,2023-06-06,Annual Adjustment,84000,86089,0.1,0,DPT-023,ROL-022
CMP-000400,EMP-00185,2024-01-04,Annual Adjustment,84000,87253,0.1,0,DPT-023,ROL-022
CMP-000401,EMP-00185,2024-08-14,Promotion,84000,96371,0.1,0,DPT-023,ROL-022
CMP-000402,EMP-00185,2025-05-02,Termination,84000,0,0,0,DPT-023,ROL-022
CMP-000403,EMP-00186,2025-07-25,Hire,84000,92000,0.1,18400,DPT-016,ROL-016
CMP-000404,EMP-00186,2026-04-08,Equity Refresh,92000,92000,0.1,11567,DPT-016,ROL-016
CMP-000405,EMP-00187,2022-08-20,Hire,100000,114000,0.1,22800,DPT-002,ROL-002
CMP-000406,EMP-00187,2023-03-30,Annual Adjustment,114000,118816,0.1,0,DPT-002,ROL-002
CMP-000407,EMP-00188,2024-12-03,Hire,68000,78000,0.1,15600,DPT-023,ROL-022
CMP-000408,EMP-00188,2025-07-31,Equity Refresh,78000,78000,0.1,15350,DPT-023,ROL-022
CMP-000409,EMP-00189,2022-07-14,Hire,109000,124000,0.1,24800,DPT-019,ROL-017
CMP-000410,EMP-00189,2023-03-04,Equity Refresh,124000,124000,0.1,21815,DPT-019,ROL-017
CMP-000411,EMP-00189,2026-03-17,Termination,124000,0,0,0,DPT-019,ROL-017
CMP-000412,EMP-00190,2025-08-01,Hire,88000,101000,0.1,20200,DPT-012,ROL-011
CMP-000413,EMP-00190,2026-03-05,Annual Adjustment,101000,104878,0.1,0,DPT-012,ROL-011
CMP-000414,EMP-00191,2024-12-30,Hire,71000,83000,0.1,16600,DPT-025,ROL-022
CMP-000415,EMP-00191,2025-10-20,Equity Refresh,83000,83000,0.1,18590,DPT-025,ROL-022
CMP-000416,EMP-00192,2025-03-24,Hire,108000,121000,0.1,24200,DPT-020,ROL-017
CMP-000417,EMP-00192,2026-03-14,Annual Adjustment,121000,123428,0.1,0,DPT-020,ROL-017
CMP-000418,EMP-00193,2024-05-11,Hire,94000,110000,0.1,22000,DPT-001,ROL-002
CMP-000419,EMP-00193,2025-05-17,Annual Adjustment,110000,112362,0.1,0,DPT-001,ROL-002
CMP-000420,EMP-00193,2025-05-30,Termination,110000,0,0,0,DPT-001,ROL-002
CMP-000421,EMP-00194,2022-10-06,Hire,92000,107000,0.1,21400,DPT-002,ROL-002
CMP-000422,EMP-00194,2023-10-09,Annual Adjustment,107000,112233,0.1,0,DPT-002,ROL-002
CMP-000423,EMP-00194,2026-03-07,Termination,107000,0,0,0,DPT-002,ROL-002
CMP-000424,EMP-00195,2024-10-27,Hire,118000,131000,0.1,26200,DPT-002,ROL-003
CMP-000425,EMP-00195,2025-08-04,Annual Adjustment,131000,136545,0.1,0,DPT-002,ROL-003
CMP-000426,EMP-00196,2023-10-01,Hire,173000,195000,0.1,97500,DPT-002,ROL-005
CMP-000427,EMP-00196,2024-04-03,Annual Adjustment,195000,200114,0.1,0,DPT-002,ROL-005
CMP-000428,EMP-00197,2025-03-25,Hire,94000,102000,0.1,20400,DPT-022,ROL-023
CMP-000429,EMP-00197,2026-03-20,Annual Adjustment,102000,106128,0.1,0,DPT-022,ROL-023
CMP-000430,EMP-00198,2023-08-17,Hire,62000,71000,0.1,14200,DPT-016,ROL-015
CMP-000431,EMP-00199,2023-04-14,Hire,94000,107000,0.1,21400,DPT-002,ROL-002
CMP-000432,EMP-00199,2024-01-29,Annual Adjustment,107000,112976,0.1,0,DPT-002,ROL-002
CMP-000433,EMP-00200,2024-04-16,Hire,115000,125000,0.1,25000,DPT-003,ROL-003
CMP-000434,EMP-00201,2025-06-22,Hire,73000,83000,0.1,16600,DPT-005,ROL-001
CMP-000435,EMP-00201,2026-01-19,Equity Refresh,83000,83000,0.1,15314,DPT-005,ROL-001
CMP-000436,EMP-00202,2025-01-02,Hire,74000,83000,0.1,16600,DPT-013,ROL-010
CMP-000437,EMP-00202,2025-12-15,Equity Refresh,83000,83000,0.1,21702,DPT-013,ROL-010
CMP-000438,EMP-00203,2021-06-27,Hire,163000,178000,0.2,178000,DPT-002,ROL-025
CMP-000439,EMP-00203,2022-03-24,Annual Adjustment,178000,183720,0.2,0,DPT-002,ROL-025
CMP-000440,EMP-00203,2023-05-07,Annual Adjustment,178000,186958,0.2,0,DPT-002,ROL-025
CMP-000441,EMP-00203,2023-09-12,Termination,178000,0,0,0,DPT-002,ROL-025
CMP-000442,EMP-00204,2020-11-11,Hire,150000,167000,0.1,83500,DPT-006,ROL-004
CMP-000443,EMP-00204,2021-10-13,Annual Adjustment,167000,176596,0.1,0,DPT-006,ROL-004
CMP-000444,EMP-00205,2025-09-09,Hire,285000,320000,0.2,320000,DPT-018,ROL-034
CMP-000445,EMP-00206,2025-07-04,Hire,103000,120000,0.1,24000,DPT-020,ROL-017
CMP-000446,EMP-00206,2026-01-25,Equity Refresh,120000,120000,0.1,32759,DPT-020,ROL-017
CMP-000447,EMP-00207,2024-10-13,Hire,120000,139000,0.1,27800,DPT-009,ROL-008
CMP-000448,EMP-00207,2025-08-07,Annual Adjustment,139000,143918,0.1,0,DPT-009,ROL-008
CMP-000449,EMP-00207,2026-03-12,Annual Adjustment,139000,145693,0.1,0,DPT-009,ROL-008
CMP-000450,EMP-00208,2023-07-13,Hire,101000,114000,0.1,22800,DPT-002,ROL-002
CMP-000451,EMP-00208,2024-06-08,Promotion,114000,128488,0.1,0,DPT-002,ROL-002
CMP-000452,EMP-00208,2024-12-27,Annual Adjustment,114000,119852,0.1,0,DPT-002,ROL-002
CMP-000453,EMP-00208,2025-10-03,Annual Adjustment,114000,120707,0.1,0,DPT-002,ROL-002
CMP-000454,EMP-00209,2023-12-31,Hire,104000,115000,0.1,23000,DPT-020,ROL-017
CMP-000455,EMP-00209,2024-08-13,Equity Refresh,115000,115000,0.1,21671,DPT-020,ROL-017
CMP-000456,EMP-00209,2025-07-22,Annual Adjustment,115000,117385,0.1,0,DPT-020,ROL-017
CMP-000457,EMP-00210,2025-01-10,Hire,87000,101000,0.1,20200,DPT-012,ROL-013
CMP-000458,EMP-00210,2026-02-18,Annual Adjustment,101000,105149,0.1,0,DPT-012,ROL-013
CMP-000459,EMP-00211,2024-12-27,Hire,62000,68000,0.1,13600,DPT-017,ROL-015
CMP-000460,EMP-00211,2025-07-07,Equity Refresh,68000,68000,0.1,12162,DPT-017,ROL-015
CMP-000461,EMP-00212,2025-03-16,Hire,91000,102000,0.1,20400,DPT-010,ROL-007
CMP-000462,EMP-00212,2026-03-11,Annual Adjustment,102000,107953,0.1,0,DPT-010,ROL-007
CMP-000463,EMP-00213,2021-09-28,Hire,159000,174000,0.1,34800,DPT-009,ROL-009
CMP-000464,EMP-00213,2022-04-19,Promotion,174000,207919,0.1,0,DPT-009,ROL-009
CMP-000465,EMP-00213,2022-11-24,Promotion,174000,206990,0.1,0,DPT-009,ROL-009
CMP-000466,EMP-00213,2023-06-19,Annual Adjustment,174000,183525,0.1,0,DPT-009,ROL-009
CMP-000467,EMP-00214,2020-07-21,Hire,160000,183000,0.2,183000,DPT-002,ROL-025
CMP-000468,EMP-00215,2025-02-23,Hire,192000,209000,0.1,104500,DPT-002,ROL-005
CMP-000469,EMP-00215,2025-11-19,Equity Refresh,209000,209000,0.1,122654,DPT-002,ROL-005
CMP-000470,EMP-00216,2023-04-29,Hire,77000,90000,0.1,18000,DPT-007,ROL-001
CMP-000471,EMP-00216,2024-02-11,Annual Adjustment,90000,93377,0.1,0,DPT-007,ROL-001
CMP-000472,EMP-00216,2025-02-22,Annual Adjustment,90000,93955,0.1,0,DPT-007,ROL-001
CMP-000473,EMP-00217,2020-10-30,Hire,141000,165000,0.1,82500,DPT-007,ROL-004
CMP-000474,EMP-00217,2021-07-19,Annual Adjustment,165000,172191,0.1,0,DPT-007,ROL-004
CMP-000475,EMP-00217,2022-03-10,Annual Adjustment,165000,173430,0.1,0,DPT-007,ROL-004
CMP-000476,EMP-00218,2025-10-22,Hire,103000,113000,0.1,22600,DPT-010,ROL-020
CMP-000477,EMP-00219,2024-04-06,Hire,75000,83000,0.1,16600,DPT-001,ROL-001
CMP-000478,EMP-00219,2024-10-28,Promotion,83000,93972,0.1,0,DPT-001,ROL-001
CMP-000479,EMP-00219,2025-07-08,Termination,83000,0,0,0,DPT-001,ROL-001
CMP-000480,EMP-00220,2023-12-04,Hire,84000,92000,0.1,18400,DPT-004,ROL-001
CMP-000481,EMP-00220,2025-01-18,Annual Adjustment,92000,94339,0.1,0,DPT-004,ROL-001
CMP-000482,EMP-00220,2025-09-08,Annual Adjustment,92000,96758,0.1,0,DPT-004,ROL-001
CMP-000483,EMP-00221,2024-05-03,Hire,131000,148000,0.1,29600,DPT-021,ROL-024
CMP-000484,EMP-00221,2025-03-19,Annual Adjustment,148000,155892,0.1,0,DPT-021,ROL-024
CMP-000485,EMP-00221,2025-09-28,Termination,148000,0,0,0,DPT-021,ROL-024
CMP-000486,EMP-00222,2021-11-29,Hire,178000,201000,0.2,201000,DPT-020,ROL-030
CMP-000487,EMP-00222,2022-11-17,Annual Adjustment,201000,205755,0.2,0,DPT-020,ROL-030
CMP-000488,EMP-00222,2023-12-08,Equity Refresh,201000,201000,0.2,286046,DPT-020,ROL-030
CMP-000489,EMP-00223,2023-10-11,Hire,78000,88000,0.1,17600,DPT-002,ROL-001
CMP-000490,EMP-00223,2024-11-18,Promotion,88000,101618,0.1,0,DPT-002,ROL-001
CMP-000491,EMP-00224,2025-11-20,Hire,76000,89000,0.1,17800,DPT-020,ROL-016
CMP-000492,EMP-00225,2022-09-13,Hire,75000,85000,0.1,17000,DPT-024,ROL-022
CMP-000493,EMP-00225,2023-04-08,Annual Adjustment,85000,89416,0.1,0,DPT-024,ROL-022
CMP-000494,EMP-00225,2024-04-25,Equity Refresh,85000,85000,0.1,15954,DPT-024,ROL-022
CMP-000495,EMP-00226,2026-02-25,Hire,151000,170000,0.1,85000,DPT-001,ROL-004
CMP-000496,EMP-00227,2020-09-28,Hire,131000,145000,0.1,29000,DPT-025,ROL-024
CMP-000497,EMP-00227,2021-07-08,Annual Adjustment,145000,149292,0.1,0,DPT-025,ROL-024
CMP-000498,EMP-00227,2022-06-23,Annual Adjustment,145000,151100,0.1,0,DPT-025,ROL-024
CMP-000499,EMP-00227,2023-02-04,Equity Refresh,145000,145000,0.1,29774,DPT-025,ROL-024
CMP-000500,EMP-00228,2025-03-22,Hire,93000,106000,0.1,21200,DPT-001,ROL-002
CMP-000501,EMP-00228,2026-01-24,Equity Refresh,106000,106000,0.1,28861,DPT-001,ROL-002
CMP-000502,EMP-00229,2025-01-23,Hire,75000,85000,0.1,17000,DPT-022,ROL-022
CMP-000503,EMP-00229,2025-12-31,Promotion,85000,101750,0.1,0,DPT-022,ROL-022
CMP-000504,EMP-00230,2024-05-16,Hire,143000,161000,0.1,80500,DPT-006,ROL-004
CMP-000505,EMP-00231,2023-02-26,Hire,111000,128000,0.1,25600,DPT-006,ROL-003
CMP-000506,EMP-00231,2023-10-29,Annual Adjustment,128000,132642,0.1,0,DPT-006,ROL-003
CMP-000507,EMP-00231,2024-08-20,Promotion,128000,153998,0.1,0,DPT-006,ROL-003
CMP-000508,EMP-00232,2024-04-11,Hire,118000,130000,0.1,26000,DPT-009,ROL-021
CMP-000509,EMP-00232,2025-04-19,Annual Adjustment,130000,136986,0.1,0,DPT-009,ROL-021
CMP-000510,EMP-00233,2023-07-18,Hire,117000,129000,0.1,25800,DPT-012,ROL-014
CMP-000511,EMP-00233,2024-05-22,Promotion,129000,151377,0.1,0,DPT-012,ROL-014
CMP-000512,EMP-00234,2025-10-19,Hire,100000,113000,0.1,22600,DPT-018,ROL-017
CMP-000513,EMP-00235,2023-04-27,Hire,104000,114000,0.1,22800,DPT-003,ROL-002
CMP-000514,EMP-00235,2024-03-27,Annual Adjustment,114000,116462,0.1,0,DPT-003,ROL-002
CMP-000515,EMP-00235,2025-01-04,Promotion,114000,136647,0.1,0,DPT-003,ROL-002
CMP-000516,EMP-00236,2021-04-04,Hire,186000,209000,0.1,104500,DPT-001,ROL-005
CMP-000517,EMP-00236,2022-02-10,Annual Adjustment,209000,215240,0.1,0,DPT-001,ROL-005
CMP-000518,EMP-00237,2023-11-27,Hire,283000,312000,0.2,312000,DPT-022,ROL-034
CMP-000519,EMP-00237,2024-07-13,Equity Refresh,312000,312000,0.2,307136,DPT-022,ROL-034
CMP-000520,EMP-00238,2023-01-18,Hire,150000,166000,0.1,33200,DPT-010,ROL-009
CMP-000521,EMP-00238,2024-02-08,Equity Refresh,166000,166000,0.1,29918,DPT-010,ROL-009
CMP-000522,EMP-00238,2024-09-14,Equity Refresh,166000,166000,0.1,41902,DPT-010,ROL-009
CMP-000523,EMP-00238,2024-10-22,Termination,166000,0,0,0,DPT-010,ROL-009
CMP-000524,EMP-00239,2022-04-17,Hire,240000,270000,0.2,270000,DPT-001,ROL-027
CMP-000525,EMP-00239,2023-02-04,Equity Refresh,270000,270000,0.2,354896,DPT-001,ROL-027
CMP-000526,EMP-00239,2024-03-27,Equity Refresh,270000,270000,0.2,234909,DPT-001,ROL-027
CMP-000527,EMP-00240,2023-05-28,Hire,88000,103000,0.1,20600,DPT-023,ROL-023
CMP-000528,EMP-00240,2024-05-19,Annual Adjustment,103000,107446,0.1,0,DPT-023,ROL-023
CMP-000529,EMP-00240,2025-01-21,Promotion,103000,116677,0.1,0,DPT-023,ROL-023
CMP-000530,EMP-00240,2025-06-25,Termination,103000,0,0,0,DPT-023,ROL-023
CMP-000531,EMP-00241,2023-06-12,Hire,97000,105000,0.1,21000,DPT-026,ROL-023
CMP-000532,EMP-00241,2024-07-28,Annual Adjustment,105000,107353,0.1,0,DPT-026,ROL-023
CMP-000533,EMP-00241,2025-02-24,Termination,105000,0,0,0,DPT-026,ROL-023
CMP-000534,EMP-00242,2023-09-28,Hire,281000,317000,0.2,317000,DPT-019,ROL-034
CMP-000535,EMP-00242,2024-05-21,Annual Adjustment,317000,325369,0.2,0,DPT-019,ROL-034
CMP-000536,EMP-00243,2023-06-03,Hire,62000,71000,0.1,14200,DPT-018,ROL-015
CMP-000537,EMP-00243,2024-05-25,Annual Adjustment,71000,74344,0.1,0,DPT-018,ROL-015
CMP-000538,EMP-00243,2025-06-14,Equity Refresh,71000,71000,0.1,18709,DPT-018,ROL-015
CMP-000539,EMP-00244,2026-04-24,Hire,63000,72000,0.1,14400,DPT-019,ROL-015
CMP-000540,EMP-00245,2023-11-21,Hire,143000,159000,0.1,79500,DPT-005,ROL-004
CMP-000541,EMP-00246,2024-08-24,Hire,70000,78000,0.1,15600,DPT-011,ROL-010
CMP-000542,EMP-00246,2025-03-09,Annual Adjustment,78000,81964,0.1,0,DPT-011,ROL-010
CMP-000543,EMP-00246,2026-02-18,Annual Adjustment,78000,80441,0.1,0,DPT-011,ROL-010
