snapshot_date,employee_id,department_id,role_id,location_id,manager_id,fte,base_salary_cad
2022-03-31,EMP-00204,DPT-006,ROL-004,LOC-001,EMP-00818,1.0,167000
2022-03-31,EMP-00213,DPT-009,ROL-009,LOC-001,EMP-00758,1.0,174000
2022-03-31,EMP-00214,DPT-002,ROL-025,LOC-003,EMP-00108,1.0,183000
2022-03-31,EMP-00217,DPT-007,ROL-004,LOC-001,EMP-00539,1.0,165000
2022-03-31,EMP-00222,DPT-020,ROL-030,LOC-006,EMP-00753,1.0,201000
2022-03-31,EMP-00227,DPT-025,ROL-024,LOC-007,EMP-00326,1.0,145000
2022-03-31,EMP-00236,DPT-001,ROL-005,LOC-004,EMP-00580,1.0,209000
2022-03-31,EMP-00263,DPT-009,ROL-025,LOC-001,,1.0,176000
2022-03-31,EMP-00271,DPT-004,ROL-004,LOC-003,EMP-01099,1.0,172000
2022-03-31,EMP-00272,DPT-012,ROL-012,LOC-005,EMP-00942,1.0,139000
2022-03-31,EMP-00275,DPT-001,ROL-031,LOC-001,EMP-00591,1.0,198000
2022-03-31,EMP-00276,DPT-021,ROL-024,LOC-001,EMP-00653,1.0,137000
2022-03-31,EMP-00283,DPT-016,ROL-025,LOC-003,EMP-00379,1.0,183000
2022-03-31,EMP-00288,DPT-024,ROL-029,LOC-001,EMP-00324,1.0,225000
2022-03-31,EMP-00289,DPT-006,ROL-033,LOC-002,EMP-00001,1.0,332000
2022-03-31,EMP-00290,DPT-025,ROL-029,LOC-001,EMP-00005,1.0,224000
2022-03-31,EMP-00299,DPT-010,ROL-009,LOC-004,EMP-00884,1.0,173000
2022-03-31,EMP-00303,DPT-002,ROL-004,LOC-001,,1.0,163000
2022-03-31,EMP-00305,DPT-003,ROL-027,LOC-001,EMP-00515,1.0,264000
2022-03-31,EMP-00315,DPT-003,ROL-025,LOC-001,,1.0,187000
2022-03-31,EMP-00322,DPT-012,ROL-012,LOC-001,EMP-00942,1.0,144000
2022-03-31,EMP-00324,DPT-024,ROL-032,LOC-003,EMP-00005,1.0,354000
2022-03-31,EMP-00328,DPT-001,ROL-033,LOC-001,,1.0,328000
2022-03-31,EMP-00365,DPT-022,ROL-024,LOC-002,,1.0,136000
2022-03-31,EMP-00374,DPT-012,ROL-031,LOC-005,EMP-00003,1.0,181000
2022-03-31,EMP-00380,DPT-004,ROL-033,LOC-001,EMP-00001,1.0,328000
2022-03-31,EMP-00389,DPT-002,ROL-005,LOC-001,EMP-01096,1.0,205000
2022-03-31,EMP-00404,DPT-008,ROL-032,LOC-003,EMP-00001,1.0,342000
2022-03-31,EMP-00425,DPT-011,ROL-012,LOC-001,EMP-00792,1.0,129000
2022-03-31,EMP-00427,DPT-002,ROL-025,LOC-001,EMP-00108,1.0,190000
2022-03-31,EMP-00461,DPT-021,ROL-030,LOC-001,EMP-01004,1.0,198000
2022-03-31,EMP-00462,DPT-007,ROL-004,LOC-004,EMP-00539,1.0,163000
2022-03-31,EMP-00466,DPT-015,ROL-025,LOC-006,EMP-00563,1.0,190000
2022-03-31,EMP-00502,DPT-003,ROL-031,LOC-001,EMP-00515,1.0,184000
2022-03-31,EMP-00506,DPT-009,ROL-009,LOC-001,EMP-00301,1.0,175000
2022-03-31,EMP-00512,DPT-026,ROL-024,LOC-001,EMP-00573,1.0,138000
2022-03-31,EMP-00515,DPT-003,ROL-032,LOC-001,EMP-00001,1.0,345000
2022-03-31,EMP-00518,DPT-022,ROL-024,LOC-003,EMP-00526,1.0,146000
2022-03-31,EMP-00523,DPT-002,ROL-004,LOC-002,EMP-00434,1.0,169000
2022-03-31,EMP-00531,DPT-005,ROL-004,LOC-003,EMP-00130,1.0,172000
2022-03-31,EMP-00541,DPT-014,ROL-012,LOC-001,EMP-00062,1.0,141000
2022-03-31,EMP-00546,DPT-021,ROL-024,LOC-001,,1.0,142000
2022-03-31,EMP-00554,DPT-018,ROL-027,LOC-007,EMP-00001,1.0,261000
2022-03-31,EMP-00555,DPT-005,ROL-004,LOC-001,EMP-00579,1.0,163000
2022-03-31,EMP-00563,DPT-015,ROL-034,LOC-004,EMP-00003,1.0,289000
2022-03-31,EMP-00579,DPT-005,ROL-030,LOC-001,EMP-00001,1.0,211000
2022-03-31,EMP-00580,DPT-001,ROL-033,LOC-001,EMP-00591,1.0,300000
2022-03-31,EMP-00583,DPT-004,ROL-028,LOC-001,EMP-00380,1.0,226000
2022-03-31,EMP-00588,DPT-004,ROL-031,LOC-004,,1.0,186000
2022-03-31,EMP-00591,DPT-001,ROL-027,LOC-001,EMP-00001,1.0,261000
2022-03-31,EMP-00616,DPT-025,ROL-031,LOC-002,EMP-00290,1.0,185000
2022-03-31,EMP-00620,DPT-001,ROL-025,LOC-001,EMP-00591,1.0,190000
2022-03-31,EMP-00625,DPT-002,ROL-032,LOC-004,,1.0,338000
2022-03-31,EMP-00626,DPT-007,ROL-004,LOC-004,EMP-00944,1.0,174000
2022-03-31,EMP-00635,DPT-004,ROL-032,LOC-003,,1.0,349000
2022-03-31,EMP-00645,DPT-011,ROL-012,LOC-001,EMP-00431,1.0,135000
2022-03-31,EMP-00647,DPT-026,ROL-034,LOC-001,EMP-00005,1.0,315000
2022-03-31,EMP-00651,DPT-010,ROL-009,LOC-002,,1.0,169000
2022-03-31,EMP-00656,DPT-013,ROL-012,LOC-004,EMP-00177,1.0,130000
2022-03-31,EMP-00675,DPT-013,ROL-027,LOC-004,EMP-00003,1.0,272000
2022-03-31,EMP-00687,DPT-003,ROL-004,LOC-001,EMP-00305,1.0,169000
2022-03-31,EMP-00688,DPT-024,ROL-029,LOC-003,EMP-00324,1.0,227000
2022-03-31,EMP-00689,DPT-012,ROL-014,LOC-004,,1.0,126000
2022-03-31,EMP-00699,DPT-019,ROL-029,LOC-004,,1.0,220000
2022-03-31,EMP-00710,DPT-015,ROL-031,LOC-004,EMP-00563,1.0,192000
2022-03-31,EMP-00714,DPT-006,ROL-004,LOC-001,EMP-00118,1.0,167000
2022-03-31,EMP-00715,DPT-021,ROL-024,LOC-004,EMP-00051,1.0,137000
2022-03-31,EMP-00723,DPT-021,ROL-033,LOC-001,,1.0,328000
2022-03-31,EMP-00731,DPT-023,ROL-033,LOC-001,EMP-00005,1.0,299000
2022-03-31,EMP-00736,DPT-002,ROL-031,LOC-004,,1.0,188000
2022-03-31,EMP-00763,DPT-023,ROL-024,LOC-004,,1.0,146000
2022-03-31,EMP-00766,DPT-012,ROL-025,LOC-001,EMP-00374,1.0,193000
2022-03-31,EMP-00773,DPT-001,ROL-027,LOC-005,EMP-00591,1.0,263000
2022-03-31,EMP-00784,DPT-006,ROL-029,LOC-001,EMP-00289,1.0,219000
2022-03-31,EMP-00792,DPT-011,ROL-031,LOC-001,EMP-00431,1.0,182000
2022-03-31,EMP-00807,DPT-005,ROL-005,LOC-001,EMP-00979,1.0,203000
2022-03-31,EMP-00831,DPT-012,ROL-014,LOC-004,EMP-00766,1.0,135000
2022-03-31,EMP-00834,DPT-007,ROL-025,LOC-004,,1.0,182000
2022-03-31,EMP-00840,DPT-026,ROL-024,LOC-001,,1.0,139000
2022-03-31,EMP-00846,DPT-006,ROL-028,LOC-001,EMP-00289,1.0,238000
2022-03-31,EMP-00851,DPT-009,ROL-009,LOC-004,EMP-00758,1.0,171000
2022-03-31,EMP-00865,DPT-006,ROL-005,LOC-001,,1.0,197000
2022-03-31,EMP-00887,DPT-002,ROL-005,LOC-003,,1.0,203000
2022-03-31,EMP-00892,DPT-011,ROL-012,LOC-002,EMP-00378,1.0,138000
2022-03-31,EMP-00910,DPT-006,ROL-004,LOC-005,EMP-00784,1.0,165000
2022-03-31,EMP-00912,DPT-007,ROL-004,LOC-006,EMP-00944,1.0,159000
2022-03-31,EMP-00915,DPT-001,ROL-026,LOC-001,EMP-00591,1.0,215000
2022-03-31,EMP-00916,DPT-001,ROL-004,LOC-001,EMP-00565,1.0,164000
2022-03-31,EMP-00922,DPT-026,ROL-024,LOC-001,EMP-00022,1.0,148000
2022-03-31,EMP-00931,DPT-001,ROL-028,LOC-001,EMP-00591,1.0,244000
2022-03-31,EMP-00939,DPT-001,ROL-029,LOC-001,,1.0,208000
2022-03-31,EMP-00944,DPT-007,ROL-025,LOC-006,EMP-00539,1.0,191000
2022-03-31,EMP-00949,DPT-001,ROL-030,LOC-001,EMP-00591,1.0,200000
2022-03-31,EMP-00956,DPT-021,ROL-031,LOC-007,,1.0,179000
2022-03-31,EMP-00959,DPT-006,ROL-005,LOC-004,EMP-00118,1.0,206000
2022-03-31,EMP-00967,DPT-017,ROL-025,LOC-004,EMP-00255,1.0,189000
2022-03-31,EMP-00994,DPT-003,ROL-004,LOC-004,EMP-00150,1.0,171000
2022-03-31,EMP-00999,DPT-008,ROL-004,LOC-003,EMP-00997,1.0,163000
2022-03-31,EMP-01004,DPT-021,ROL-034,LOC-001,EMP-00005,1.0,291000
2022-03-31,EMP-01014,DPT-024,ROL-030,LOC-004,EMP-00324,1.0,205000
2022-03-31,EMP-01016,DPT-004,ROL-031,LOC-001,EMP-00380,1.0,197000
2022-03-31,EMP-01019,DPT-024,ROL-024,LOC-003,EMP-01014,1.0,145000
2022-03-31,EMP-01026,DPT-007,ROL-005,LOC-004,EMP-00944,1.0,201000
2022-03-31,EMP-01029,DPT-015,ROL-012,LOC-003,EMP-00466,1.0,140000
2022-03-31,EMP-01033,DPT-003,ROL-004,LOC-001,EMP-00058,1.0,157000
2022-03-31,EMP-01039,DPT-005,ROL-026,LOC-001,EMP-00579,1.0,227000
2022-03-31,EMP-01040,DPT-012,ROL-014,LOC-003,,1.0,137000
2022-03-31,EMP-01044,DPT-006,ROL-005,LOC-001,EMP-00294,1.0,194000
2022-03-31,EMP-01051,DPT-018,ROL-029,LOC-001,EMP-00554,1.0,208000
2022-03-31,EMP-01067,DPT-006,ROL-025,LOC-001,EMP-00289,1.0,192000
2022-03-31,EMP-01069,DPT-016,ROL-025,LOC-004,EMP-00379,1.0,184000
2022-03-31,EMP-01071,DPT-001,ROL-029,LOC-005,EMP-00591,1.0,223000
2022-03-31,EMP-01073,DPT-003,ROL-026,LOC-003,EMP-00515,1.0,223000
2022-03-31,EMP-01075,DPT-016,ROL-030,LOC-001,,1.0,216000
2022-04-30,EMP-00001,DPT-006,ROL-035,LOC-001,EMP-00006,1.0,502000
2022-04-30,EMP-00002,DPT-009,ROL-036,LOC-001,EMP-00006,1.0,499000
2022-04-30,EMP-00003,DPT-011,ROL-037,LOC-001,EMP-00006,1.0,497000
2022-04-30,EMP-00004,DPT-021,ROL-038,LOC-001,EMP-00006,1.0,519000
2022-04-30,EMP-00005,DPT-023,ROL-039,LOC-001,EMP-00006,1.0,416000
2022-04-30,EMP-00006,DPT-025,ROL-040,LOC-001,EMP-00616,1.0,773000
2022-04-30,EMP-00011,DPT-006,ROL-025,LOC-001,,1.0,186000
2022-04-30,EMP-00014,DPT-005,ROL-004,LOC-001,EMP-00049,1.0,165000
2022-04-30,EMP-00032,DPT-024,ROL-024,LOC-001,EMP-01014,1.0,147000
2022-04-30,EMP-00038,DPT-008,ROL-005,LOC-002,EMP-00034,1.0,201000
2022-04-30,EMP-00040,DPT-002,ROL-004,LOC-004,EMP-00108,1.0,160000
2022-04-30,EMP-00048,DPT-002,ROL-005,LOC-001,EMP-00214,1.0,209000
2022-04-30,EMP-00054,DPT-008,ROL-004,LOC-006,EMP-00404,1.0,159000
2022-04-30,EMP-00056,DPT-014,ROL-014,LOC-001,,1.0,128000
2022-04-30,EMP-00062,DPT-014,ROL-026,LOC-001,EMP-00003,1.0,213000
2022-04-30,EMP-00069,DPT-021,ROL-024,LOC-004,,1.0,142000
2022-04-30,EMP-00077,DPT-024,ROL-025,LOC-002,EMP-00324,1.0,193000
2022-04-30,EMP-00079,DPT-021,ROL-027,LOC-004,EMP-01004,1.0,283000
2022-04-30,EMP-00083,DPT-003,ROL-028,LOC-005,EMP-00515,1.0,234000
2022-04-30,EMP-00084,DPT-024,ROL-032,LOC-007,EMP-00324,1.0,342000
2022-04-30,EMP-00085,DPT-023,ROL-024,LOC-003,EMP-00731,1.0,148000
2022-04-30,EMP-00086,DPT-012,ROL-029,LOC-004,EMP-00374,1.0,219000
2022-04-30,EMP-00093,DPT-011,ROL-014,LOC-001,EMP-00530,1.0,136000
2022-04-30,EMP-00098,DPT-005,ROL-028,LOC-002,EMP-00579,1.0,246000
2022-04-30,EMP-00103,DPT-011,ROL-026,LOC-001,,1.0,226000
2022-04-30,EMP-00104,DPT-001,ROL-004,LOC-002,EMP-00620,1.0,168000
2022-04-30,EMP-00108,DPT-002,ROL-026,LOC-001,EMP-00001,1.0,222000
2022-04-30,EMP-00116,DPT-006,ROL-034,LOC-007,EMP-00289,1.0,317000
2022-04-30,EMP-00130,DPT-005,ROL-025,LOC-002,EMP-00579,1.0,183000
2022-04-30,EMP-00135,DPT-001,ROL-004,LOC-001,,1.0,164000
2022-04-30,EMP-00154,DPT-005,ROL-005,LOC-001,EMP-00098,1.0,209000
2022-04-30,EMP-00157,DPT-003,ROL-005,LOC-001,EMP-01092,1.0,204000
2022-04-30,EMP-00163,DPT-001,ROL-005,LOC-001,,1.0,194000
2022-04-30,EMP-00183,DPT-021,ROL-024,LOC-001,EMP-01004,1.0,139000
2022-04-30,EMP-00203,DPT-002,ROL-025,LOC-004,,1.0,178000
2022-04-30,EMP-00204,DPT-006,ROL-004,LOC-001,EMP-00818,1.0,167000
2022-04-30,EMP-00213,DPT-009,ROL-009,LOC-001,EMP-00758,1.0,174000
2022-04-30,EMP-00214,DPT-002,ROL-025,LOC-003,EMP-00108,1.0,183000
2022-04-30,EMP-00217,DPT-007,ROL-004,LOC-001,EMP-00539,1.0,165000
2022-04-30,EMP-00222,DPT-020,ROL-030,LOC-006,EMP-00753,1.0,201000
2022-04-30,EMP-00227,DPT-025,ROL-024,LOC-007,EMP-00326,1.0,145000
2022-04-30,EMP-00236,DPT-001,ROL-005,LOC-004,EMP-00580,1.0,209000
2022-04-30,EMP-00239,DPT-001,ROL-027,LOC-002,EMP-00591,1.0,270000
2022-04-30,EMP-00263,DPT-009,ROL-025,LOC-001,,1.0,176000
2022-04-30,EMP-00271,DPT-004,ROL-004,LOC-003,EMP-01099,1.0,172000
2022-04-30,EMP-00272,DPT-012,ROL-012,LOC-005,EMP-00942,1.0,139000
2022-04-30,EMP-00275,DPT-001,ROL-031,LOC-001,EMP-00591,1.0,198000
2022-04-30,EMP-00276,DPT-021,ROL-024,LOC-001,EMP-00653,1.0,137000
2022-04-30,EMP-00283,DPT-016,ROL-025,LOC-003,EMP-00379,1.0,183000
2022-04-30,EMP-00288,DPT-024,ROL-029,LOC-001,EMP-00324,1.0,225000
2022-04-30,EMP-00289,DPT-006,ROL-033,LOC-002,EMP-00001,1.0,332000
2022-04-30,EMP-00290,DPT-025,ROL-029,LOC-001,EMP-00005,1.0,224000
2022-04-30,EMP-00299,DPT-010,ROL-009,LOC-004,EMP-00884,1.0,173000
2022-04-30,EMP-00303,DPT-002,ROL-004,LOC-001,,1.0,163000
2022-04-30,EMP-00305,DPT-003,ROL-027,LOC-001,EMP-00515,1.0,264000
2022-04-30,EMP-00315,DPT-003,ROL-025,LOC-001,,1.0,187000
2022-04-30,EMP-00322,DPT-012,ROL-012,LOC-001,EMP-00942,1.0,144000
2022-04-30,EMP-00324,DPT-024,ROL-032,LOC-003,EMP-00005,1.0,354000
2022-04-30,EMP-00328,DPT-001,ROL-033,LOC-001,,1.0,328000
2022-04-30,EMP-00348,DPT-019,ROL-032,LOC-006,,1.0,330000
2022-04-30,EMP-00365,DPT-022,ROL-024,LOC-002,,1.0,136000
2022-04-30,EMP-00374,DPT-012,ROL-031,LOC-005,EMP-00003,1.0,181000
2022-04-30,EMP-00379,DPT-016,ROL-027,LOC-005,EMP-00001,1.0,279000
2022-04-30,EMP-00380,DPT-004,ROL-033,LOC-001,EMP-00001,1.0,328000
2022-04-30,EMP-00389,DPT-002,ROL-005,LOC-001,EMP-01096,1.0,205000
2022-04-30,EMP-00404,DPT-008,ROL-032,LOC-003,EMP-00001,1.0,342000
2022-04-30,EMP-00425,DPT-011,ROL-012,LOC-001,EMP-00792,1.0,129000
2022-04-30,EMP-00427,DPT-002,ROL-025,LOC-001,EMP-00108,1.0,190000
2022-04-30,EMP-00461,DPT-021,ROL-030,LOC-001,EMP-01004,1.0,198000
2022-04-30,EMP-00462,DPT-007,ROL-004,LOC-004,EMP-00539,1.0,163000
2022-04-30,EMP-00466,DPT-015,ROL-025,LOC-006,EMP-00563,1.0,190000
2022-04-30,EMP-00502,DPT-003,ROL-031,LOC-001,EMP-00515,1.0,184000
2022-04-30,EMP-00506,DPT-009,ROL-009,LOC-001,EMP-00301,1.0,175000
2022-04-30,EMP-00512,DPT-026,ROL-024,LOC-001,EMP-00573,1.0,138000
2022-04-30,EMP-00515,DPT-003,ROL-032,LOC-001,EMP-00001,1.0,345000
2022-04-30,EMP-00518,DPT-022,ROL-024,LOC-003,EMP-00526,1.0,146000
2022-04-30,EMP-00523,DPT-002,ROL-004,LOC-002,EMP-00434,1.0,169000
2022-04-30,EMP-00531,DPT-005,ROL-004,LOC-003,EMP-00130,1.0,172000
2022-04-30,EMP-00541,DPT-014,ROL-012,LOC-001,EMP-00062,1.0,141000
2022-04-30,EMP-00546,DPT-021,ROL-024,LOC-001,,1.0,142000
2022-04-30,EMP-00554,DPT-018,ROL-027,LOC-007,EMP-00001,1.0,261000
2022-04-30,EMP-00555,DPT-005,ROL-004,LOC-001,EMP-00579,1.0,163000
2022-04-30,EMP-00563,DPT-015,ROL-034,LOC-004,EMP-00003,1.0,289000
2022-04-30,EMP-00579,DPT-005,ROL-030,LOC-001,EMP-00001,1.0,211000
2022-04-30,EMP-00580,DPT-001,ROL-033,LOC-001,EMP-00591,1.0,300000
2022-04-30,EMP-00583,DPT-004,ROL-028,LOC-001,EMP-00380,1.0,226000
2022-04-30,EMP-00588,DPT-004,ROL-031,LOC-004,,1.0,186000
2022-04-30,EMP-00591,DPT-001,ROL-027,LOC-001,EMP-00001,1.0,261000
2022-04-30,EMP-00612,DPT-016,ROL-028,LOC-005,EMP-00379,1.0,247000
2022-04-30,EMP-00616,DPT-025,ROL-031,LOC-002,EMP-00290,1.0,185000
2022-04-30,EMP-00620,DPT-001,ROL-025,LOC-001,EMP-00591,1.0,190000
2022-04-30,EMP-00625,DPT-002,ROL-032,LOC-004,,1.0,338000
2022-04-30,EMP-00626,DPT-007,ROL-004,LOC-004,EMP-00944,1.0,174000
2022-04-30,EMP-00635,DPT-004,ROL-032,LOC-003,,1.0,349000
2022-04-30,EMP-00645,DPT-011,ROL-012,LOC-001,EMP-00431,1.0,135000
2022-04-30,EMP-00647,DPT-026,ROL-034,LOC-001,EMP-00005,1.0,315000
2022-04-30,EMP-00651,DPT-010,ROL-009,LOC-002,,1.0,169000
2022-04-30,EMP-00656,DPT-013,ROL-012,LOC-004,EMP-00177,1.0,130000
2022-04-30,EMP-00675,DPT-013,ROL-027,LOC-004,EMP-00003,1.0,272000
2022-04-30,EMP-00687,DPT-003,ROL-004,LOC-001,EMP-00305,1.0,169000
2022-04-30,EMP-00688,DPT-024,ROL-029,LOC-003,EMP-00324,1.0,227000
2022-04-30,EMP-00689,DPT-012,ROL-014,LOC-004,,1.0,126000
2022-04-30,EMP-00699,DPT-019,ROL-029,LOC-004,,1.0,220000
2022-04-30,EMP-00710,DPT-015,ROL-031,LOC-004,EMP-00563,1.0,192000
2022-04-30,EMP-00714,DPT-006,ROL-004,LOC-001,EMP-00118,1.0,167000
2022-04-30,EMP-00715,DPT-021,ROL-024,LOC-004,EMP-00051,1.0,137000
2022-04-30,EMP-00723,DPT-021,ROL-033,LOC-001,,1.0,328000
2022-04-30,EMP-00731,DPT-023,ROL-033,LOC-001,EMP-00005,1.0,299000
2022-04-30,EMP-00736,DPT-002,ROL-031,LOC-004,,1.0,188000
2022-04-30,EMP-00763,DPT-023,ROL-024,LOC-004,,1.0,146000
2022-04-30,EMP-00766,DPT-012,ROL-025,LOC-001,EMP-00374,1.0,193000
2022-04-30,EMP-00773,DPT-001,ROL-027,LOC-005,EMP-00591,1.0,263000
2022-04-30,EMP-00784,DPT-006,ROL-029,LOC-001,EMP-00289,1.0,219000
2022-04-30,EMP-00792,DPT-011,ROL-031,LOC-001,EMP-00431,1.0,182000
2022-04-30,EMP-00807,DPT-005,ROL-005,LOC-001,EMP-00979,1.0,203000
2022-04-30,EMP-00831,DPT-012,ROL-014,LOC-004,EMP-00766,1.0,135000
2022-04-30,EMP-00834,DPT-007,ROL-025,LOC-004,,1.0,182000
2022-04-30,EMP-00840,DPT-026,ROL-024,LOC-001,,1.0,139000
2022-04-30,EMP-00846,DPT-006,ROL-028,LOC-001,EMP-00289,1.0,238000
2022-04-30,EMP-00851,DPT-009,ROL-009,LOC-004,EMP-00758,1.0,171000
2022-04-30,EMP-00865,DPT-006,ROL-005,LOC-001,,1.0,197000
2022-04-30,EMP-00887,DPT-002,ROL-005,LOC-003,,1.0,203000
2022-04-30,EMP-00892,DPT-011,ROL-012,LOC-002,EMP-00378,1.0,138000
2022-04-30,EMP-00910,DPT-006,ROL-004,LOC-005,EMP-00784,1.0,165000
2022-04-30,EMP-00912,DPT-007,ROL-004,LOC-006,EMP-00944,1.0,159000
2022-04-30,EMP-00915,DPT-001,ROL-026,LOC-001,EMP-00591,1.0,215000
2022-04-30,EMP-00916,DPT-001,ROL-004,LOC-001,EMP-00565,1.0,164000
2022-04-30,EMP-00922,DPT-026,ROL-024,LOC-001,EMP-00022,1.0,148000
2022-04-30,EMP-00931,DPT-001,ROL-028,LOC-001,EMP-00591,1.0,244000
2022-04-30,EMP-00939,DPT-001,ROL-029,LOC-001,,1.0,208000
2022-04-30,EMP-00944,DPT-007,ROL-025,LOC-006,EMP-00539,1.0,191000
2022-04-30,EMP-00949,DPT-001,ROL-030,LOC-001,EMP-00591,1.0,200000
2022-04-30,EMP-00956,DPT-021,ROL-031,LOC-007,,1.0,179000
2022-04-30,EMP-00959,DPT-006,ROL-005,LOC-004,EMP-00118,1.0,206000
2022-04-30,EMP-00967,DPT-017,ROL-025,LOC-004,EMP-00255,1.0,189000
2022-04-30,EMP-00994,DPT-003,ROL-004,LOC-004,EMP-00150,1.0,171000
2022-04-30,EMP-00999,DPT-008,ROL-004,LOC-003,EMP-00997,1.0,163000
2022-04-30,EMP-01004,DPT-021,ROL-034,LOC-001,EMP-00005,1.0,291000
2022-04-30,EMP-01014,DPT-024,ROL-030,LOC-004,EMP-00324,1.0,205000
2022-04-30,EMP-01016,DPT-004,ROL-031,LOC-001,EMP-00380,1.0,197000
2022-04-30,EMP-01019,DPT-024,ROL-024,LOC-003,EMP-01014,1.0,145000
2022-04-30,EMP-01026,DPT-007,ROL-005,LOC-004,EMP-00944,1.0,201000
2022-04-30,EMP-01029,DPT-015,ROL-012,LOC-003,EMP-00466,1.0,140000
2022-04-30,EMP-01033,DPT-003,ROL-004,LOC-001,EMP-00058,1.0,157000
2022-04-30,EMP-01039,DPT-005,ROL-026,LOC-001,EMP-00579,1.0,227000
2022-04-30,EMP-01040,DPT-012,ROL-014,LOC-003,,1.0,137000
2022-04-30,EMP-01044,DPT-006,ROL-005,LOC-001,EMP-00294,1.0,194000
2022-04-30,EMP-01051,DPT-018,ROL-029,LOC-001,EMP-00554,1.0,208000
2022-04-30,EMP-01067,DPT-006,ROL-025,LOC-001,EMP-00289,1.0,192000
2022-04-30,EMP-01069,DPT-016,ROL-025,LOC-004,EMP-00379,1.0,184000
2022-04-30,EMP-01070,DPT-008,ROL-004,LOC-005,EMP-00997,1.0,166000
2022-04-30,EMP-01071,DPT-001,ROL-029,LOC-005,EMP-00591,1.0,223000
2022-04-30,EMP-01073,DPT-003,ROL-026,LOC-003,EMP-00515,1.0,223000
2022-04-30,EMP-01075,DPT-016,ROL-030,LOC-001,,1.0,216000
2022-05-31,EMP-00001,DPT-006,ROL-035,LOC-001,EMP-00006,1.0,502000
2022-05-31,EMP-00002,DPT-009,ROL-036,LOC-001,EMP-00006,1.0,499000
2022-05-31,EMP-00003,DPT-011,ROL-037,LOC-001,EMP-00006,1.0,497000
2022-05-31,EMP-00004,DPT-021,ROL-038,LOC-001,EMP-00006,1.0,519000
2022-05-31,EMP-00005,DPT-023,ROL-039,LOC-001,EMP-00006,1.0,416000
2022-05-31,EMP-00006,DPT-025,ROL-040,LOC-001,EMP-00616,1.0,773000
2022-05-31,EMP-00011,DPT-006,ROL-025,LOC-001,,1.0,186000
2022-05-31,EMP-00014,DPT-005,ROL-004,LOC-001,EMP-00049,1.0,165000
2022-05-31,EMP-00032,DPT-024,ROL-024,LOC-001,EMP-01014,1.0,147000
2022-05-31,EMP-00038,DPT-008,ROL-005,LOC-002,EMP-00034,1.0,201000
2022-05-31,EMP-00040,DPT-002,ROL-004,LOC-004,EMP-00108,1.0,160000
2022-05-31,EMP-00048,DPT-002,ROL-005,LOC-001,EMP-00214,1.0,209000
2022-05-31,EMP-00054,DPT-008,ROL-004,LOC-006,EMP-00404,1.0,159000
2022-05-31,EMP-00056,DPT-014,ROL-014,LOC-001,,1.0,128000
2022-05-31,EMP-00062,DPT-014,ROL-026,LOC-001,EMP-00003,1.0,213000
2022-05-31,EMP-00069,DPT-021,ROL-024,LOC-004,,1.0,142000
2022-05-31,EMP-00077,DPT-024,ROL-025,LOC-002,EMP-00324,1.0,193000
2022-05-31,EMP-00079,DPT-021,ROL-027,LOC-004,EMP-01004,1.0,283000
2022-05-31,EMP-00083,DPT-003,ROL-028,LOC-005,EMP-00515,1.0,234000
2022-05-31,EMP-00084,DPT-024,ROL-032,LOC-007,EMP-00324,1.0,342000
2022-05-31,EMP-00085,DPT-023,ROL-024,LOC-003,EMP-00731,1.0,148000
2022-05-31,EMP-00086,DPT-012,ROL-029,LOC-004,EMP-00374,1.0,219000
2022-05-31,EMP-00093,DPT-011,ROL-014,LOC-001,EMP-00530,1.0,136000
2022-05-31,EMP-00095,DPT-008,ROL-002,LOC-001,EMP-00034,1.0,112000
2022-05-31,EMP-00098,DPT-005,ROL-028,LOC-002,EMP-00579,1.0,246000
2022-05-31,EMP-00103,DPT-011,ROL-026,LOC-001,,1.0,226000
2022-05-31,EMP-00104,DPT-001,ROL-004,LOC-002,EMP-00620,1.0,168000
2022-05-31,EMP-00108,DPT-002,ROL-026,LOC-001,EMP-00001,1.0,222000
2022-05-31,EMP-00116,DPT-006,ROL-034,LOC-007,EMP-00289,1.0,317000
2022-05-31,EMP-00130,DPT-005,ROL-025,LOC-002,EMP-00579,1.0,183000
2022-05-31,EMP-00131,DPT-017,ROL-016,LOC-003,EMP-00951,1.0,96000
2022-05-31,EMP-00135,DPT-001,ROL-004,LOC-001,,1.0,164000
2022-05-31,EMP-00153,DPT-016,ROL-028,LOC-004,EMP-00379,1.0,245000
2022-05-31,EMP-00154,DPT-005,ROL-005,LOC-001,EMP-00098,1.0,209000
2022-05-31,EMP-00157,DPT-003,ROL-005,LOC-001,EMP-01092,1.0,204000
2022-05-31,EMP-00163,DPT-001,ROL-005,LOC-001,,1.0,194000
2022-05-31,EMP-00183,DPT-021,ROL-024,LOC-001,EMP-01004,1.0,139000
2022-05-31,EMP-00203,DPT-002,ROL-025,LOC-004,,1.0,178000
2022-05-31,EMP-00204,DPT-006,ROL-004,LOC-001,EMP-00818,1.0,167000
2022-05-31,EMP-00213,DPT-009,ROL-009,LOC-001,EMP-00758,1.0,174000
2022-05-31,EMP-00214,DPT-002,ROL-025,LOC-003,EMP-00108,1.0,183000
2022-05-31,EMP-00217,DPT-007,ROL-004,LOC-001,EMP-00539,1.0,165000
2022-05-31,EMP-00222,DPT-020,ROL-030,LOC-006,EMP-00753,1.0,201000
