date,year,quarter,month_num,day,year_month,year_quarter,day_name,month_name,iso_week,is_weekend
2025-11-08,2025,4,11,8,2025-11,2025-Q4,Saturday,November,45,Yes
2025-11-09,2025,4,11,9,2025-11,2025-Q4,Sunday,November,45,Yes
2025-11-10,2025,4,11,10,2025-11,2025-Q4,Monday,November,46,No
2025-11-11,2025,4,11,11,2025-11,2025-Q4,Tuesday,November,46,No
2025-11-12,2025,4,11,12,2025-11,2025-Q4,Wednesday,November,46,No
2025-11-13,2025,4,11,13,2025-11,2025-Q4,Thursday,November,46,No
2025-11-14,2025,4,11,14,2025-11,2025-Q4,Friday,November,46,No
2025-11-15,2025,4,11,15,2025-11,2025-Q4,Saturday,November,46,Yes
2025-11-16,2025,4,11,16,2025-11,2025-Q4,Sunday,November,46,Yes
2025-11-17,2025,4,11,17,2025-11,2025-Q4,Monday,November,47,No
2025-11-18,2025,4,11,18,2025-11,2025-Q4,Tuesday,November,47,No
2025-11-19,2025,4,11,19,2025-11,2025-Q4,Wednesday,November,47,No
2025-11-20,2025,4,11,20,2025-11,2025-Q4,Thursday,November,47,No
2025-11-21,2025,4,11,21,2025-11,2025-Q4,Friday,November,47,No
2025-11-22,2025,4,11,22,2025-11,2025-Q4,Saturday,November,47,Yes
2025-11-23,2025,4,11,23,2025-11,2025-Q4,Sunday,November,47,Yes
2025-11-24,2025,4,11,24,2025-11,2025-Q4,Monday,November,48,No
2025-11-25,2025,4,11,25,2025-11,2025-Q4,Tuesday,November,48,No
2025-11-26,2025,4,11,26,2025-11,2025-Q4,Wednesday,November,48,No
2025-11-27,2025,4,11,27,2025-11,2025-Q4,Thursday,November,48,No
2025-11-28,2025,4,11,28,2025-11,2025-Q4,Friday,November,48,No
2025-11-29,2025,4,11,29,2025-11,2025-Q4,Saturday,November,48,Yes
2025-11-30,2025,4,11,30,2025-11,2025-Q4,Sunday,November,48,Yes
2025-12-01,2025,4,12,1,2025-12,2025-Q4,Monday,December,49,No
2025-12-02,2025,4,12,2,2025-12,2025-Q4,Tuesday,December,49,No
2025-12-03,2025,4,12,3,2025-12,2025-Q4,Wednesday,December,49,No
2025-12-04,2025,4,12,4,2025-12,2025-Q4,Thursday,December,49,No
2025-12-05,2025,4,12,5,2025-12,2025-Q4,Friday,December,49,No
2025-12-06,2025,4,12,6,2025-12,2025-Q4,Saturday,December,49,Yes
2025-12-07,2025,4,12,7,2025-12,2025-Q4,Sunday,December,49,Yes
2025-12-08,2025,4,12,8,2025-12,2025-Q4,Monday,December,50,No
2025-12-09,2025,4,12,9,2025-12,2025-Q4,Tuesday,December,50,No
2025-12-10,2025,4,12,10,2025-12,2025-Q4,Wednesday,December,50,No
2025-12-11,2025,4,12,11,2025-12,2025-Q4,Thursday,December,50,No
2025-12-12,2025,4,12,12,2025-12,2025-Q4,Friday,December,50,No
2025-12-13,2025,4,12,13,2025-12,2025-Q4,Saturday,December,50,Yes
2025-12-14,2025,4,12,14,2025-12,2025-Q4,Sunday,December,50,Yes
2025-12-15,2025,4,12,15,2025-12,2025-Q4,Monday,December,51,No
2025-12-16,2025,4,12,16,2025-12,2025-Q4,Tuesday,December,51,No
2025-12-17,2025,4,12,17,2025-12,2025-Q4,Wednesday,December,51,No
2025-12-18,2025,4,12,18,2025-12,2025-Q4,Thursday,December,51,No
2025-12-19,2025,4,12,19,2025-12,2025-Q4,Friday,December,51,No
2025-12-20,2025,4,12,20,2025-12,2025-Q4,Saturday,December,51,Yes
2025-12-21,2025,4,12,21,2025-12,2025-Q4,Sunday,December,51,Yes
2025-12-22,2025,4,12,22,2025-12,2025-Q4,Monday,December,52,No
2025-12-23,2025,4,12,23,2025-12,2025-Q4,Tuesday,December,52,No
2025-12-24,2025,4,12,24,2025-12,2025-Q4,Wednesday,December,52,No
2025-12-25,2025,4,12,25,2025-12,2025-Q4,Thursday,December,52,No
2025-12-26,2025,4,12,26,2025-12,2025-Q4,Friday,December,52,No
2025-12-27,2025,4,12,27,2025-12,2025-Q4,Saturday,December,52,Yes
2025-12-28,2025,4,12,28,2025-12,2025-Q4,Sunday,December,52,Yes
2025-12-29,2025,4,12,29,2025-12,2025-Q4,Monday,December,1,No
2025-12-30,2025,4,12,30,2025-12,2025-Q4,Tuesday,December,1,No
2025-12-31,2025,4,12,31,2025-12,2025-Q4,Wednesday,December,1,No
2026-01-01,2026,1,1,1,2026-01,2026-Q1,Thursday,January,1,No
2026-01-02,2026,1,1,2,2026-01,2026-Q1,Friday,January,1,No
2026-01-03,2026,1,1,3,2026-01,2026-Q1,Saturday,January,1,Yes
2026-01-04,2026,1,1,4,2026-01,2026-Q1,Sunday,January,1,Yes
2026-01-05,2026,1,1,5,2026-01,2026-Q1,Monday,January,2,No
2026-01-06,2026,1,1,6,2026-01,2026-Q1,Tuesday,January,2,No
2026-01-07,2026,1,1,7,2026-01,2026-Q1,Wednesday,January,2,No
2026-01-08,2026,1,1,8,2026-01,2026-Q1,Thursday,January,2,No
2026-01-09,2026,1,1,9,2026-01,2026-Q1,Friday,January,2,No
2026-01-10,2026,1,1,10,2026-01,2026-Q1,Saturday,January,2,Yes
2026-01-11,2026,1,1,11,2026-01,2026-Q1,Sunday,January,2,Yes
2026-01-12,2026,1,1,12,2026-01,2026-Q1,Monday,January,3,No
2026-01-13,2026,1,1,13,2026-01,2026-Q1,Tuesday,January,3,No
2026-01-14,2026,1,1,14,2026-01,2026-Q1,Wednesday,January,3,No
2026-01-15,2026,1,1,15,2026-01,2026-Q1,Thursday,January,3,No
2026-01-16,2026,1,1,16,2026-01,2026-Q1,Friday,January,3,No
2026-01-17,2026,1,1,17,2026-01,2026-Q1,Saturday,January,3,Yes
2026-01-18,2026,1,1,18,2026-01,2026-Q1,Sunday,January,3,Yes
2026-01-19,2026,1,1,19,2026-01,2026-Q1,Monday,January,4,No
2026-01-20,2026,1,1,20,2026-01,2026-Q1,Tuesday,January,4,No
2026-01-21,2026,1,1,21,2026-01,2026-Q1,Wednesday,January,4,No
2026-01-22,2026,1,1,22,2026-01,2026-Q1,Thursday,January,4,No
2026-01-23,2026,1,1,23,2026-01,2026-Q1,Friday,January,4,No
2026-01-24,2026,1,1,24,2026-01,2026-Q1,Saturday,January,4,Yes
2026-01-25,2026,1,1,25,2026-01,2026-Q1,Sunday,January,4,Yes
2026-01-26,2026,1,1,26,2026-01,2026-Q1,Monday,January,5,No
2026-01-27,2026,1,1,27,2026-01,2026-Q1,Tuesday,January,5,No
2026-01-28,2026,1,1,28,2026-01,2026-Q1,Wednesday,January,5,No
2026-01-29,2026,1,1,29,2026-01,2026-Q1,Thursday,January,5,No
2026-01-30,2026,1,1,30,2026-01,2026-Q1,Friday,January,5,No
2026-01-31,2026,1,1,31,2026-01,2026-Q1,Saturday,January,5,Yes
2026-02-01,2026,1,2,1,2026-02,2026-Q1,Sunday,February,5,Yes
2026-02-02,2026,1,2,2,2026-02,2026-Q1,Monday,February,6,No
2026-02-03,2026,1,2,3,2026-02,2026-Q1,Tuesday,February,6,No
2026-02-04,2026,1,2,4,2026-02,2026-Q1,Wednesday,February,6,No
2026-02-05,2026,1,2,5,2026-02,2026-Q1,Thursday,February,6,No
2026-02-06,2026,1,2,6,2026-02,2026-Q1,Friday,February,6,No
2026-02-07,2026,1,2,7,2026-02,2026-Q1,Saturday,February,6,Yes
2026-02-08,2026,1,2,8,2026-02,2026-Q1,Sunday,February,6,Yes
2026-02-09,2026,1,2,9,2026-02,2026-Q1,Monday,February,7,No
2026-02-10,2026,1,2,10,2026-02,2026-Q1,Tuesday,February,7,No
2026-02-11,2026,1,2,11,2026-02,2026-Q1,Wednesday,February,7,No
2026-02-12,2026,1,2,12,2026-02,2026-Q1,Thursday,February,7,No
2026-02-13,2026,1,2,13,2026-02,2026-Q1,Friday,February,7,No
2026-02-14,2026,1,2,14,2026-02,2026-Q1,Saturday,February,7,Yes
2026-02-15,2026,1,2,15,2026-02,2026-Q1,Sunday,February,7,Yes
2026-02-16,2026,1,2,16,2026-02,2026-Q1,Monday,February,8,No
2026-02-17,2026,1,2,17,2026-02,2026-Q1,Tuesday,February,8,No
2026-02-18,2026,1,2,18,2026-02,2026-Q1,Wednesday,February,8,No
2026-02-19,2026,1,2,19,2026-02,2026-Q1,Thursday,February,8,No
2026-02-20,2026,1,2,20,2026-02,2026-Q1,Friday,February,8,No
2026-02-21,2026,1,2,21,2026-02,2026-Q1,Saturday,February,8,Yes
2026-02-22,2026,1,2,22,2026-02,2026-Q1,Sunday,February,8,Yes
2026-02-23,2026,1,2,23,2026-02,2026-Q1,Monday,February,9,No
2026-02-24,2026,1,2,24,2026-02,2026-Q1,Tuesday,February,9,No
2026-02-25,2026,1,2,25,2026-02,2026-Q1,Wednesday,February,9,No
2026-02-26,2026,1,2,26,2026-02,2026-Q1,Thursday,February,9,No
2026-02-27,2026,1,2,27,2026-02,2026-Q1,Friday,February,9,No
2026-02-28,2026,1,2,28,2026-02,2026-Q1,Saturday,February,9,Yes
2026-03-01,2026,1,3,1,2026-03,2026-Q1,Sunday,March,9,Yes
2026-03-02,2026,1,3,2,2026-03,2026-Q1,Monday,March,10,No
2026-03-03,2026,1,3,3,2026-03,2026-Q1,Tuesday,March,10,No
2026-03-04,2026,1,3,4,2026-03,2026-Q1,Wednesday,March,10,No
2026-03-05,2026,1,3,5,2026-03,2026-Q1,Thursday,March,10,No
2026-03-06,2026,1,3,6,2026-03,2026-Q1,Friday,March,10,No
2026-03-07,2026,1,3,7,2026-03,2026-Q1,Saturday,March,10,Yes
2026-03-08,2026,1,3,8,2026-03,2026-Q1,Sunday,March,10,Yes
2026-03-09,2026,1,3,9,2026-03,2026-Q1,Monday,March,11,No
2026-03-10,2026,1,3,10,2026-03,2026-Q1,Tuesday,March,11,No
2026-03-11,2026,1,3,11,2026-03,2026-Q1,Wednesday,March,11,No
2026-03-12,2026,1,3,12,2026-03,2026-Q1,Thursday,March,11,No
2026-03-13,2026,1,3,13,2026-03,2026-Q1,Friday,March,11,No
2026-03-14,2026,1,3,14,2026-03,2026-Q1,Saturday,March,11,Yes
2026-03-15,2026,1,3,15,2026-03,2026-Q1,Sunday,March,11,Yes
2026-03-16,2026,1,3,16,2026-03,2026-Q1,Monday,March,12,No
2026-03-17,2026,1,3,17,2026-03,2026-Q1,Tuesday,March,12,No
2026-03-18,2026,1,3,18,2026-03,2026-Q1,Wednesday,March,12,No
2026-03-19,2026,1,3,19,2026-03,2026-Q1,Thursday,March,12,No
2026-03-20,2026,1,3,20,2026-03,2026-Q1,Friday,March,12,No
2026-03-21,2026,1,3,21,2026-03,2026-Q1,Saturday,March,12,Yes
2026-03-22,2026,1,3,22,2026-03,2026-Q1,Sunday,March,12,Yes
2026-03-23,2026,1,3,23,2026-03,2026-Q1,Monday,March,13,No
2026-03-24,2026,1,3,24,2026-03,2026-Q1,Tuesday,March,13,No
2026-03-25,2026,1,3,25,2026-03,2026-Q1,Wednesday,March,13,No
2026-03-26,2026,1,3,26,2026-03,2026-Q1,Thursday,March,13,No
2026-03-27,2026,1,3,27,2026-03,2026-Q1,Friday,March,13,No
2026-03-28,2026,1,3,28,2026-03,2026-Q1,Saturday,March,13,Yes
2026-03-29,2026,1,3,29,2026-03,2026-Q1,Sunday,March,13,Yes
2026-03-30,2026,1,3,30,2026-03,2026-Q1,Monday,March,14,No
2026-03-31,2026,1,3,31,2026-03,2026-Q1,Tuesday,March,14,No
2026-04-01,2026,2,4,1,2026-04,2026-Q2,Wednesday,April,14,No
2026-04-02,2026,2,4,2,2026-04,2026-Q2,Thursday,April,14,No
2026-04-03,2026,2,4,3,2026-04,2026-Q2,Friday,April,14,No
2026-04-04,2026,2,4,4,2026-04,2026-Q2,Saturday,April,14,Yes
2026-04-05,2026,2,4,5,2026-04,2026-Q2,Sunday,April,14,Yes
2026-04-06,2026,2,4,6,2026-04,2026-Q2,Monday,April,15,No
2026-04-07,2026,2,4,7,2026-04,2026-Q2,Tuesday,April,15,No
2026-04-08,2026,2,4,8,2026-04,2026-Q2,Wednesday,April,15,No
2026-04-09,2026,2,4,9,2026-04,2026-Q2,Thursday,April,15,No
2026-04-10,2026,2,4,10,2026-04,2026-Q2,Friday,April,15,No
2026-04-11,2026,2,4,11,2026-04,2026-Q2,Saturday,April,15,Yes
2026-04-12,2026,2,4,12,2026-04,2026-Q2,Sunday,April,15,Yes
2026-04-13,2026,2,4,13,2026-04,2026-Q2,Monday,April,16,No
2026-04-14,2026,2,4,14,2026-04,2026-Q2,Tuesday,April,16,No
2026-04-15,2026,2,4,15,2026-04,2026-Q2,Wednesday,April,16,No
2026-04-16,2026,2,4,16,2026-04,2026-Q2,Thursday,April,16,No
2026-04-17,2026,2,4,17,2026-04,2026-Q2,Friday,April,16,No
2026-04-18,2026,2,4,18,2026-04,2026-Q2,Saturday,April,16,Yes
2026-04-19,2026,2,4,19,2026-04,2026-Q2,Sunday,April,16,Yes
2026-04-20,2026,2,4,20,2026-04,2026-Q2,Monday,April,17,No
2026-04-21,2026,2,4,21,2026-04,2026-Q2,Tuesday,April,17,No
2026-04-22,2026,2,4,22,2026-04,2026-Q2,Wednesday,April,17,No
2026-04-23,2026,2,4,23,2026-04,2026-Q2,Thursday,April,17,No
2026-04-24,2026,2,4,24,2026-04,2026-Q2,Friday,April,17,No
2026-04-25,2026,2,4,25,2026-04,2026-Q2,Saturday,April,17,Yes
2026-04-26,2026,2,4,26,2026-04,2026-Q2,Sunday,April,17,Yes
2026-04-27,2026,2,4,27,2026-04,2026-Q2,Monday,April,18,No
2026-04-28,2026,2,4,28,2026-04,2026-Q2,Tuesday,April,18,No
2026-04-29,2026,2,4,29,2026-04,2026-Q2,Wednesday,April,18,No
2026-04-30,2026,2,4,30,2026-04,2026-Q2,Thursday,April,18,No
2026-05-01,2026,2,5,1,2026-05,2026-Q2,Friday,May,18,No
2026-05-02,2026,2,5,2,2026-05,2026-Q2,Saturday,May,18,Yes
2026-05-03,2026,2,5,3,2026-05,2026-Q2,Sunday,May,18,Yes
2026-05-04,2026,2,5,4,2026-05,2026-Q2,Monday,May,19,No
2026-05-05,2026,2,5,5,2026-05,2026-Q2,Tuesday,May,19,No
2026-05-06,2026,2,5,6,2026-05,2026-Q2,Wednesday,May,19,No
2026-05-07,2026,2,5,7,2026-05,2026-Q2,Thursday,May,19,No
2026-05-08,2026,2,5,8,2026-05,2026-Q2,Friday,May,19,No
2026-05-09,2026,2,5,9,2026-05,2026-Q2,Saturday,May,19,Yes
2026-05-10,2026,2,5,10,2026-05,2026-Q2,Sunday,May,19,Yes
2026-05-11,2026,2,5,11,2026-05,2026-Q2,Monday,May,20,No
2026-05-12,2026,2,5,12,2026-05,2026-Q2,Tuesday,May,20,No
2026-05-13,2026,2,5,13,2026-05,2026-Q2,Wednesday,May,20,No
2026-05-14,2026,2,5,14,2026-05,2026-Q2,Thursday,May,20,No
2026-05-15,2026,2,5,15,2026-05,2026-Q2,Friday,May,20,No
2026-05-16,2026,2,5,16,2026-05,2026-Q2,Saturday,May,20,Yes
2026-05-17,2026,2,5,17,2026-05,2026-Q2,Sunday,May,20,Yes
2026-05-18,2026,2,5,18,2026-05,2026-Q2,Monday,May,21,No
2026-05-19,2026,2,5,19,2026-05,2026-Q2,Tuesday,May,21,No
2026-05-20,2026,2,5,20,2026-05,2026-Q2,Wednesday,May,21,No
2026-05-21,2026,2,5,21,2026-05,2026-Q2,Thursday,May,21,No
2026-05-22,2026,2,5,22,2026-05,2026-Q2,Friday,May,21,No
2026-05-23,2026,2,5,23,2026-05,2026-Q2,Saturday,May,21,Yes
2026-05-24,2026,2,5,24,2026-05,2026-Q2,Sunday,May,21,Yes
2026-05-25,2026,2,5,25,2026-05,2026-Q2,Monday,May,22,No
2026-05-26,2026,2,5,26,2026-05,2026-Q2,Tuesday,May,22,No
2026-05-27,2026,2,5,27,2026-05,2026-Q2,Wednesday,May,22,No
2026-05-28,2026,2,5,28,2026-05,2026-Q2,Thursday,May,22,No
2026-05-29,2026,2,5,29,2026-05,2026-Q2,Friday,May,22,No
2026-05-30,2026,2,5,30,2026-05,2026-Q2,Saturday,May,22,Yes
2026-05-31,2026,2,5,31,2026-05,2026-Q2,Sunday,May,22,Yes
2026-06-01,2026,2,6,1,2026-06,2026-Q2,Monday,June,23,No
2026-06-02,2026,2,6,2,2026-06,2026-Q2,Tuesday,June,23,No
2026-06-03,2026,2,6,3,2026-06,2026-Q2,Wednesday,June,23,No
2026-06-04,2026,2,6,4,2026-06,2026-Q2,Thursday,June,23,No
2026-06-05,2026,2,6,5,2026-06,2026-Q2,Friday,June,23,No
2026-06-06,2026,2,6,6,2026-06,2026-Q2,Saturday,June,23,Yes
2026-06-07,2026,2,6,7,2026-06,2026-Q2,Sunday,June,23,Yes
2026-06-08,2026,2,6,8,2026-06,2026-Q2,Monday,June,24,No
2026-06-09,2026,2,6,9,2026-06,2026-Q2,Tuesday,June,24,No
2026-06-10,2026,2,6,10,2026-06,2026-Q2,Wednesday,June,24,No
2026-06-11,2026,2,6,11,2026-06,2026-Q2,Thursday,June,24,No
2026-06-12,2026,2,6,12,2026-06,2026-Q2,Friday,June,24,No
2026-06-13,2026,2,6,13,2026-06,2026-Q2,Saturday,June,24,Yes
2026-06-14,2026,2,6,14,2026-06,2026-Q2,Sunday,June,24,Yes
2026-06-15,2026,2,6,15,2026-06,2026-Q2,Monday,June,25,No
2026-06-16,2026,2,6,16,2026-06,2026-Q2,Tuesday,June,25,No
2026-06-17,2026,2,6,17,2026-06,2026-Q2,Wednesday,June,25,No
2026-06-18,2026,2,6,18,2026-06,2026-Q2,Thursday,June,25,No
2026-06-19,2026,2,6,19,2026-06,2026-Q2,Friday,June,25,No
2026-06-20,2026,2,6,20,2026-06,2026-Q2,Saturday,June,25,Yes
2026-06-21,2026,2,6,21,2026-06,2026-Q2,Sunday,June,25,Yes
2026-06-22,2026,2,6,22,2026-06,2026-Q2,Monday,June,26,No
2026-06-23,2026,2,6,23,2026-06,2026-Q2,Tuesday,June,26,No
2026-06-24,2026,2,6,24,2026-06,2026-Q2,Wednesday,June,26,No
2026-06-25,2026,2,6,25,2026-06,2026-Q2,Thursday,June,26,No
2026-06-26,2026,2,6,26,2026-06,2026-Q2,Friday,June,26,No
2026-06-27,2026,2,6,27,2026-06,2026-Q2,Saturday,June,26,Yes
2026-06-28,2026,2,6,28,2026-06,2026-Q2,Sunday,June,26,Yes
2026-06-29,2026,2,6,29,2026-06,2026-Q2,Monday,June,27,No
2026-06-30,2026,2,6,30,2026-06,2026-Q2,Tuesday,June,27,No
2026-07-01,2026,3,7,1,2026-07,2026-Q3,Wednesday,July,27,No
2026-07-02,2026,3,7,2,2026-07,2026-Q3,Thursday,July,27,No
2026-07-03,2026,3,7,3,2026-07,2026-Q3,Friday,July,27,No
2026-07-04,2026,3,7,4,2026-07,2026-Q3,Saturday,July,27,Yes
2026-07-05,2026,3,7,5,2026-07,2026-Q3,Sunday,July,27,Yes
2026-07-06,2026,3,7,6,2026-07,2026-Q3,Monday,July,28,No
2026-07-07,2026,3,7,7,2026-07,2026-Q3,Tuesday,July,28,No
2026-07-08,2026,3,7,8,2026-07,2026-Q3,Wednesday,July,28,No
2026-07-09,2026,3,7,9,2026-07,2026-Q3,Thursday,July,28,No
2026-07-10,2026,3,7,10,2026-07,2026-Q3,Friday,July,28,No
2026-07-11,2026,3,7,11,2026-07,2026-Q3,Saturday,July,28,Yes
2026-07-12,2026,3,7,12,2026-07,2026-Q3,Sunday,July,28,Yes
2026-07-13,2026,3,7,13,2026-07,2026-Q3,Monday,July,29,No
2026-07-14,2026,3,7,14,2026-07,2026-Q3,Tuesday,July,29,No
2026-07-15,2026,3,7,15,2026-07,2026-Q3,Wednesday,July,29,No
2026-07-16,2026,3,7,16,2026-07,2026-Q3,Thursday,July,29,No
2026-07-17,2026,3,7,17,2026-07,2026-Q3,Friday,July,29,No
2026-07-18,2026,3,7,18,2026-07,2026-Q3,Saturday,July,29,Yes
2026-07-19,2026,3,7,19,2026-07,2026-Q3,Sunday,July,29,Yes
2026-07-20,2026,3,7,20,2026-07,2026-Q3,Monday,July,30,No
2026-07-21,2026,3,7,21,2026-07,2026-Q3,Tuesday,July,30,No
2026-07-22,2026,3,7,22,2026-07,2026-Q3,Wednesday,July,30,No
2026-07-23,2026,3,7,23,2026-07,2026-Q3,Thursday,July,30,No
2026-07-24,2026,3,7,24,2026-07,2026-Q3,Friday,July,30,No
2026-07-25,2026,3,7,25,2026-07,2026-Q3,Saturday,July,30,Yes
2026-07-26,2026,3,7,26,2026-07,2026-Q3,Sunday,July,30,Yes
2026-07-27,2026,3,7,27,2026-07,2026-Q3,Monday,July,31,No
2026-07-28,2026,3,7,28,2026-07,2026-Q3,Tuesday,July,31,No
2026-07-29,2026,3,7,29,2026-07,2026-Q3,Wednesday,July,31,No
2026-07-30,2026,3,7,30,2026-07,2026-Q3,Thursday,July,31,No
2026-07-31,2026,3,7,31,2026-07,2026-Q3,Friday,July,31,No
2026-08-01,2026,3,8,1,2026-08,2026-Q3,Saturday,August,31,Yes
2026-08-02,2026,3,8,2,2026-08,2026-Q3,Sunday,August,31,Yes
2026-08-03,2026,3,8,3,2026-08,2026-Q3,Monday,August,32,No
2026-08-04,2026,3,8,4,2026-08,2026-Q3,Tuesday,August,32,No
2026-08-05,2026,3,8,5,2026-08,2026-Q3,Wednesday,August,32,No
2026-08-06,2026,3,8,6,2026-08,2026-Q3,Thursday,August,32,No
2026-08-07,2026,3,8,7,2026-08,2026-Q3,Friday,August,32,No
2026-08-08,2026,3,8,8,2026-08,2026-Q3,Saturday,August,32,Yes
2026-08-09,2026,3,8,9,2026-08,2026-Q3,Sunday,August,32,Yes
2026-08-10,2026,3,8,10,2026-08,2026-Q3,Monday,August,33,No
2026-08-11,2026,3,8,11,2026-08,2026-Q3,Tuesday,August,33,No
2026-08-12,2026,3,8,12,2026-08,2026-Q3,Wednesday,August,33,No
2026-08-13,2026,3,8,13,2026-08,2026-Q3,Thursday,August,33,No
2026-08-14,2026,3,8,14,2026-08,2026-Q3,Friday,August,33,No
2026-08-15,2026,3,8,15,2026-08,2026-Q3,Saturday,August,33,Yes
2026-08-16,2026,3,8,16,2026-08,2026-Q3,Sunday,August,33,Yes
2026-08-17,2026,3,8,17,2026-08,2026-Q3,Monday,August,34,No
2026-08-18,2026,3,8,18,2026-08,2026-Q3,Tuesday,August,34,No
2026-08-19,2026,3,8,19,2026-08,2026-Q3,Wednesday,August,34,No
2026-08-20,2026,3,8,20,2026-08,2026-Q3,Thursday,August,34,No
2026-08-21,2026,3,8,21,2026-08,2026-Q3,Friday,August,34,No
2026-08-22,2026,3,8,22,2026-08,2026-Q3,Saturday,August,34,Yes
2026-08-23,2026,3,8,23,2026-08,2026-Q3,Sunday,August,34,Yes
2026-08-24,2026,3,8,24,2026-08,2026-Q3,Monday,August,35,No
2026-08-25,2026,3,8,25,2026-08,2026-Q3,Tuesday,August,35,No
2026-08-26,2026,3,8,26,2026-08,2026-Q3,Wednesday,August,35,No
2026-08-27,2026,3,8,27,2026-08,2026-Q3,Thursday,August,35,No
2026-08-28,2026,3,8,28,2026-08,2026-Q3,Friday,August,35,No
2026-08-29,2026,3,8,29,2026-08,2026-Q3,Saturday,August,35,Yes
2026-08-30,2026,3,8,30,2026-08,2026-Q3,Sunday,August,35,Yes
2026-08-31,2026,3,8,31,2026-08,2026-Q3,Monday,August,36,No
2026-09-01,2026,3,9,1,2026-09,2026-Q3,Tuesday,September,36,No
2026-09-02,2026,3,9,2,2026-09,2026-Q3,Wednesday,September,36,No
2026-09-03,2026,3,9,3,2026-09,2026-Q3,Thursday,September,36,No
2026-09-04,2026,3,9,4,2026-09,2026-Q3,Friday,September,36,No
2026-09-05,2026,3,9,5,2026-09,2026-Q3,Saturday,September,36,Yes
2026-09-06,2026,3,9,6,2026-09,2026-Q3,Sunday,September,36,Yes
2026-09-07,2026,3,9,7,2026-09,2026-Q3,Monday,September,37,No
2026-09-08,2026,3,9,8,2026-09,2026-Q3,Tuesday,September,37,No
2026-09-09,2026,3,9,9,2026-09,2026-Q3,Wednesday,September,37,No
2026-09-10,2026,3,9,10,2026-09,2026-Q3,Thursday,September,37,No
2026-09-11,2026,3,9,11,2026-09,2026-Q3,Friday,September,37,No
2026-09-12,2026,3,9,12,2026-09,2026-Q3,Saturday,September,37,Yes
2026-09-13,2026,3,9,13,2026-09,2026-Q3,Sunday,September,37,Yes
2026-09-14,2026,3,9,14,2026-09,2026-Q3,Monday,September,38,No
2026-09-15,2026,3,9,15,2026-09,2026-Q3,Tuesday,September,38,No
2026-09-16,2026,3,9,16,2026-09,2026-Q3,Wednesday,September,38,No
2026-09-17,2026,3,9,17,2026-09,2026-Q3,Thursday,September,38,No
2026-09-18,2026,3,9,18,2026-09,2026-Q3,Friday,September,38,No
2026-09-19,2026,3,9,19,2026-09,2026-Q3,Saturday,September,38,Yes
2026-09-20,2026,3,9,20,2026-09,2026-Q3,Sunday,September,38,Yes
2026-09-21,2026,3,9,21,2026-09,2026-Q3,Monday,September,39,No
2026-09-22,2026,3,9,22,2026-09,2026-Q3,Tuesday,September,39,No
2026-09-23,2026,3,9,23,2026-09,2026-Q3,Wednesday,September,39,No
2026-09-24,2026,3,9,24,2026-09,2026-Q3,Thursday,September,39,No
2026-09-25,2026,3,9,25,2026-09,2026-Q3,Friday,September,39,No
2026-09-26,2026,3,9,26,2026-09,2026-Q3,Saturday,September,39,Yes
2026-09-27,2026,3,9,27,2026-09,2026-Q3,Sunday,September,39,Yes
2026-09-28,2026,3,9,28,2026-09,2026-Q3,Monday,September,40,No
2026-09-29,2026,3,9,29,2026-09,2026-Q3,Tuesday,September,40,No
2026-09-30,2026,3,9,30,2026-09,2026-Q3,Wednesday,September,40,No
2026-10-01,2026,4,10,1,2026-10,2026-Q4,Thursday,October,40,No
2026-10-02,2026,4,10,2,2026-10,2026-Q4,Friday,October,40,No
2026-10-03,2026,4,10,3,2026-10,2026-Q4,Saturday,October,40,Yes
2026-10-04,2026,4,10,4,2026-10,2026-Q4,Sunday,October,40,Yes
2026-10-05,2026,4,10,5,2026-10,2026-Q4,Monday,October,41,No
2026-10-06,2026,4,10,6,2026-10,2026-Q4,Tuesday,October,41,No
2026-10-07,2026,4,10,7,2026-10,2026-Q4,Wednesday,October,41,No
2026-10-08,2026,4,10,8,2026-10,2026-Q4,Thursday,October,41,No
2026-10-09,2026,4,10,9,2026-10,2026-Q4,Friday,October,41,No
2026-10-10,2026,4,10,10,2026-10,2026-Q4,Saturday,October,41,Yes
2026-10-11,2026,4,10,11,2026-10,2026-Q4,Sunday,October,41,Yes
2026-10-12,2026,4,10,12,2026-10,2026-Q4,Monday,October,42,No
2026-10-13,2026,4,10,13,2026-10,2026-Q4,Tuesday,October,42,No
2026-10-14,2026,4,10,14,2026-10,2026-Q4,Wednesday,October,42,No
2026-10-15,2026,4,10,15,2026-10,2026-Q4,Thursday,October,42,No
2026-10-16,2026,4,10,16,2026-10,2026-Q4,Friday,October,42,No
2026-10-17,2026,4,10,17,2026-10,2026-Q4,Saturday,October,42,Yes
2026-10-18,2026,4,10,18,2026-10,2026-Q4,Sunday,October,42,Yes
2026-10-19,2026,4,10,19,2026-10,2026-Q4,Monday,October,43,No
2026-10-20,2026,4,10,20,2026-10,2026-Q4,Tuesday,October,43,No
2026-10-21,2026,4,10,21,2026-10,2026-Q4,Wednesday,October,43,No
2026-10-22,2026,4,10,22,2026-10,2026-Q4,Thursday,October,43,No
2026-10-23,2026,4,10,23,2026-10,2026-Q4,Friday,October,43,No
2026-10-24,2026,4,10,24,2026-10,2026-Q4,Saturday,October,43,Yes
2026-10-25,2026,4,10,25,2026-10,2026-Q4,Sunday,October,43,Yes
